"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
"744595","EQT MARVIN II CO-INVESTMENT LP","805-9291374954","EQT V (GENERAL PARTNER) LP","802-73224","N"
"732317","EQT CREDIT II (NO. 1) PARTNERSHIP","805-8900340380","EQT CREDIT II GP LP","-","N"
"732317","EQT INFRASTRUCTURE II LIMITED PARTNERSHIP","805-2054974018","EQT INFRASTRUCTURE II GP B.V.","802-76033","N"
"741399","COLLER INTERNATIONAL PARTNERS III, L.P.","805-3215132208","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS III-E, L.P.","805-7331933692","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS IV-D, L.P.","805-6093634831","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS IV-FD, L.P.","805-1264665927","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS IV-E, L.P.","805-9757431586","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS V-A, L.P.","805-9849441992","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS V-B, L.P.","805-6409621518","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS VI, L.P.","805-2994917787","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS VI FEEDER FUND, L.P.","805-8094908349","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"741399","COLLER INTERNATIONAL PARTNERS VI FEEDER FUND E, L.P.","805-8554176647","COLLER INVESTMENT MANAGEMENT LTD","801-56222","N"
"744336","SOFTBANK CAPITAL TECHNOLOGY NEW YORK FUND LP","805-9711370550","SCP MANAGEMENT LLC","802-76443","N"
"744782","SPP MEZZANINE FUNDING II, LP","805-6570738854","SPP MEZZANINE PARTNERS II, LLC","-","N"
"744782","SPP MEZZANINE FUNDING II-A, LP","805-7471762530","SPP MEZZANINE PARTNERS II, LLC","-","N"
"732710","CAPULA GLOBAL RELATIVE VALUE MASTER FUND LIMITED","805-2162872270","CAPULA INVESTMENT MANAGEMENT LLP","802-75433","N"
"745348","CB RICHARD ELLIS STRATEGIC PARTNERS ASIA II, L.P.","805-5026211726","CBRE GLOBAL INVESTORS, LLC","801-48858","N"
"742034","MONARCH ALTERNATIVE SOLUTIONS MASTER FUND LTD","805-6304504898","MONARCH","801-72915","N"
"742034","MONARCH CAPITAL MASTER PARTNERS II LP","805-7701858486","MONARCH","801-72915","N"
"742034","MONARCH CAPITAL MASTER PARTNERS II-A LP","805-1997212569","MONARCH","801-72915","N"
"742034","MONARCH CAPITAL MASTER PARTNERS LP","805-5943676622","MONARCH","801-72915","N"
"742034","MONARCH CAYMAN FUND LIMITED","805-6240277789","MONARCH","801-72915","N"
"742034","MONARCH DEBT RECOVERY MASTER FUND LTD","805-9207596846","MONARCH","801-72915","N"
"742034","MONARCH INCOME MASTER FUND LTD","805-7197043765","MONARCH","801-72915","N"
"742034","MONARCH MASTER FUNDING LTD","805-7273891628","MONARCH","801-72915","Y"
"742034","MONARCH OPPORTUNITIES MASTER FUND LTD","805-8730478870","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES I)","805-2834235856","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES I-A)","805-7198636991","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES I-B)","805-7910580919","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES II)","805-9202708863","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES III)","805-2070927285","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES III-A)","805-8657011883","MONARCH","801-72915","N"
"742034","MONARCH STRUCTURED CREDIT MASTER FUND LTD (SERIES IV)","805-6558573275","MONARCH","801-72915","N"
"742034","OAKFORD MF LIMITED","805-6241689628","MONARCH","801-72915","N"
"742034","P MONARCH RECOVERY FUND LTD","805-9156190989","MONARCH","801-72915","N"
"742034","SPECIAL OPPORTUNITIES PORTFOLIO I SPC - MONARCH PORTFOLIO","805-3983273231","MONARCH","801-72915","N"
"743119","SPINNAKER GLOBAL EMERGING MARKETS FUND LTD","805-8513692851","SPINNAKER CAPITAL LIMITED","802-75288","N"
"743119","SPINNAKER GEM HOLDINGS LTD","805-9246296815","SPINNAKER CAPITAL LIMITED","802-75288","N"
"743119","SPINNAKER GLOBAL OPPORTUNITY FUND LTD","805-9768850874","SPINNAKER CAPITAL LIMITED","802-75288","N"
"743119","SPINNAKER GSS HOLDINGS LTD","805-2673961984","SPINNAKER CAPITAL LIMITED","802-75288","N"
"743119","SPINNAKER GLOBAL SPECIAL SITUATIONS FUND LP","805-8400257799","SPINNAKER CAPITAL LIMITED","802-75288","N"
"741920","MAP 300 SEGREGATED PORTFOLIO, A SEGREGATED PORTFOLIO OF LMA (EQUITIES) SPC","805-5517156357","LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
"746904","BLACKROCK EUROPEAN CREDIT STRATEGIES - AGGREGATE","805-7887236816","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","Y"
"746904","BLACKROCK EUROPEAN CREDIT STRATEGIES (OFFSHORE) FUND","805-1015787848","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","Y"
"747829","MONSOON INDIA SELECT EQUITY FUND LTD.","805-6801554901","MONSOON CAPITAL, LLC","801-64461","N"
"747829","MONSOON INDIA SELECT EQUITY FUND 2 LTD.","805-5358984442","MONSOON CAPITAL, LLC","801-64461","N"
"747829","MONSOON INFRASTRUCTURE & REALTY CO-INVEST, L.P.","805-4265386236","MONSOON CAPITAL, LLC","801-64461","N"
"749182","INVESTCORP PRIVATE EQUITY 2007 FUND, LP","805-2569422134","INVESTCORP INVESTMENT ADVISERS LIMITED","801-64003","N"
"750023","ABERDEEN GLOBAL - INDIAN EQUITY FUND","805-4931719822","ABERDEEN ASSET MANAGEMENT ASIA LIMITED","801-62020","N"
"733153","MAP 300 SEGREGATED PORTFOLIO, A SEGREGATED PORTFOLIO OF LMA (EQUITIES) SPC","805-5517156357","LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
"748642","MAP 300 SEGREGATED PORTFOLIO, A SEGREGATED PORTFOLIO OF LMA (EQUITIES) SPC","805-5517156357","LIGHTHOUSE INVESTMENT PARTNERS, LLC","801-64978","N"
"748580","BSOF MASTER FUND L.P.","805-4392380841","BLACKSTONE ALTERNATIVE SOLUTIONS L.L.C.","801-72699","N"
"750993","PEDDER STREET ASIA ABSOLUTE RETURN MASTER FUND LIMITED","805-7884203922","CHEETAH INVESTMENT MANAGEMENT LIMITED","802-77871","N"
"750173","CARLYLE INTERNATIONAL ENERGY PARTNERS, LP","805-4423565791","THE CARLYLE GROUP","801-52462","N"
"749447","PULTENEY STREET PARTNERS LP","805-5191022273","PULTENEY STREET CAPITAL MANAGEMENT, LLC","802-77711","N"
"749447","DCM MULTI MANAGER FUND, LLC","805-5454004667","DISCOVERY CAPITAL MANAGEMENT, LLC","-","N"
"749447","DYNAMIC MARKET NEUTRAL FUND LP","805-2369972913","LATTICE CAPITAL MANAGEMENT LLC","-","N"
"752571","SIVIK HEALTHCARE PARTNERS, L.P.","805-9836480510","SIVIK GLOBAL HEALTHCARE, LLC","-","N"
"752571","SIVIK HEALTHCARE OFFSHORE FUND, LTD.","805-3616417323","SIVIK GLOBAL HEALTHCARE, LLC","-","N"
"751327","BLACKROCK EUROPEAN CREDIT STRATEGIES - AGGREGATE","805-7887236816","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","Y"
"751327","BLACKROCK EUROPEAN CREDIT STRATEGIES (OFFSHORE) FUND","805-1015787848","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","Y"
"753174","CHALLEN PARTNERS, LTD.","805-3358076372","CHALLEN ASSET MANAGEMENT, LLC","-","N"
"754214","VICTORIA SOUTH AMERICAN PARTNERS II LP","805-2202508423","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754214","VSAP II BRAZIL AIV 1, LP","805-2121793729","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754214","VSAP II BRAZIL AIV 2, LP","805-7499502328","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754214","VSAP II BRAZIL AIV 3, LP","805-8455245890","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754214","VSAP II BRAZIL AIV 6, LP","805-2052703923","VICTORIA CAPITAL PARTNERS","802-76114","Y"
"754214","DLJSAP BOOKCO LLC","805-1564430827","VICTORIA CAPITAL PARTNERS","802-76125","Y"
"754214","DLJSAP PARTCO LP","805-2734982784","VICTORIA CAPITAL PARTNERS","802-76125","Y"
"754279","DLJ SOUTH AMERICAN PARTNERS LP","805-7056568378","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754279","VICTORIA SOUTH AMERICAN PARTNERS II LP","805-2202508423","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754279","DLJSAP PARTCO, L.P.","805-2734982784","VICTORIA CAPITAL PARTNERS","802-76125","Y"
"754279","DLJSAP BOOKCO, LLC","805-1564430827","VICTORIA CAPITAL PARTNERS","802-76125","Y"
"754279","SAP I BRAZIL AIV 1, LP","805-1006834770","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754279","SAP I BRAZIL AIV 2, LP","805-3380411359","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754279","SAP I BRAZIL AIV 3, LP","805-4560910563","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754279","VSAP II BRAZIL AIV 1, LP","805-2121793729","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754279","VSAP II BRAZIL AIV 2, LP","805-7499502328","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754279","VSAP II BRAZIL AIV 3, LP","805-8455245890","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754279","VSAP II BRAZIL AIV 6, LP","805-2052703923","VICTORIA CAPITAL PARTNERS","802-76114","Y"
"754290","DLJ SOUTH AMERICAN PARTNERS LP","805-7056568378","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754290","DLJSAP BOOKCO, LLC","805-1564430827","VICTORIA CAPITAL PARTNERS","802-76125","Y"
"754290","DLJSAP PARTCO, L.P.","805-2734982784","VICTORIA CAPITAL PARTNERS","802-76125","Y"
"754290","VICTORIA SOUTH AMERICAN PARTNERS II LP","805-2202508423","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754290","SAP I BRAZIL AIV 1, LP","805-1006834770","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754290","SAP I BRAZIL AIV 2, LP","805-3380411359","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754290","SAP I BRAZIL AIV 3, LP","805-4560910563","VICTORIA CAPITAL PARTNERS","802-76106","N"
"754290","VSAP II BRAZIL AIV 1, LP","805-2121793729","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754290","VSAP II BRAZIL AIV 2, LP","805-7499502328","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754290","VSAP II BRAZIL AIV 3, LP","805-8455245890","VICTORIA CAPITAL PARTNERS","802-76114","N"
"754290","VSAP II BRAZIL AIV 6, LP","805-2052703923","VICTORIA CAPITAL PARTNERS","802-76114","Y"
"753767","ABERDEEN GLOBAL - INDIAN EQUITY FUND","805-4931719822","ABERDEEN ASSET MANAGEMENT ASIA LIMITED","801-62020","N"
"746602","PRELUDE OPPORTUNITY FUND, LP","805-1637413029","SPRINGBOK CAPITAL MANAGEMENT, LLC","801-73598","N"
"755955","SCHRODER VENTURES INVESTMENTS LIMITED","805-4603598998","PERMIRA EUROPE B.V.","802-75501","N"
"752639","DYMON ASIA CURRENCY VALUE MASTER FUND","805-6800403013","DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.","802-74548","N"
"752639","DYMON ASIA MACRO MASTER FUND","805-7135352643","DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.","802-74548","N"
"756586","PROPHECY TRADING ADVISORS, L.P.","805-6590252527","N/A  PROPHECY TRADING ADVISORS, L.P. DOES NOT REPORT","-","N"
"747386","GT SPECIAL OPPORTUNITIES III, LP","805-1123039413","GERBER/TAYLOR MANAGEMENT COMPANY","801-56698","N"
"747386","MIDLAND INTERNATIONAL EQUITY QP FUND, LP","805-3568380211","GERBER/TAYLOR MANAGEMENT COMPANY","801-56698","N"
"757949","GT SPECIAL OPPORTUNITIES III, LP","805-1123039413","GERBER/TAYLOR MANAGEMENT COMPANY","801-56698","N"
"757949","MIDLAND INTERNATIONAL EQUITY QP FUND, LP","805-3568380211","GERBER/TAYLOR MANAGEMENT COMPANY","801-56698","N"
"754604","HERMES GLOBAL INVESTMENT FUNDS (CAYMAN) MASTER, SPC","805-4875733738","HERMES INVESTMENT MANAGEMENT LIMITED","801-71218","Y"
"748929","MACQUARIE GLOBAL OPPORTUNITIES PARTNERS, LP","805-5719463070","MACQUARIE GLOBAL OPPORTUNITIES PARTNERS LLC","801-69048","N"
"757058","THE ECO PRODUCTS FUND, L.P.","805-6618462875","EQUATOR, LLC","801-73002","N"
"758354","TRIBECA GLOBAL TOTAL RETURN FUND","805-8023036893","TRIBECA INVESTMENT PARTNERS PTY LTD","802-77033","Y"
"759657","INVESTCORP PRIVATE EQUITY 2007 FUND, LP","805-2569422134","INVESTCORP INVESTMENT ADVISERS LIMITED","801-64003","N"
"746539","DEVELOP MICHIGAN REAL ESTATE FUND, LP","805-6817210356","DEVELOP MICHIGAN, INC.","-","N"
"760899","KENNET II L.P.","805-3321907714","KENNET PARTNERS LLC","801-73660","N"
"760899","KENNET III A L.P.","805-1981803092","KENNET PARTNERS LLC","801-73660","N"
"760899","KENNET III B L.P.","805-4495086364","KENNET PARTNERS LLC","801-73660","N"
"760899","KING STREET PARTNERS LP","805-7627984693","KENNET PARTNERS LLC","801-73660","N"
"760834","KENNET II L.P.","805-3321907714","KENNET PARTNERS LLC","801-73660","N"
"760834","KENNET III A L.P.","805-1981803092","KENNET PARTNERS LLC","801-73660","N"
"760834","KENNET III B L.P.","805-4495086364","KENNET PARTNERS LLC","801-73660","N"
"760834","KING STREET PARTNERS LP","805-7627984693","KENNET PARTNERS LLC","801-73660","N"
"762481","DYMON ASIA CURRENCY VALUE MASTER FUND","805-6800403013","DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.","802-74548","N"
"762481","DYMON ASIA MACRO MASTER FUND","805-7135352643","DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.","802-74548","N"
"762481","DYMON ASIA MACRO PLUS MASTER FUND","805-4096512771","DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.","802-74548","N"
"763099","AXA EARLY SECONDARY FUND III-1 LP","805-2474062644","AXA PRIVATE EQUITY (US), LLC","801-63098","N"
"763099","AXA SECONDARY FUND III-2 LP","805-5940303686","AXA PRIVATE EQUITY (US), LLC","801-63098","N"
"763099","AXA SUNRISE CO-INVESTMENT LP","805-7525059178","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA EARLY SECONDARY FUND III-2 LP","805-7861395126","AXA PRIVATE EQUITY UK, LTD","-","N"
"763099","AXA EARLY SECONDARY FUND IV LP","805-9655323900","AXA PRIVATE EQUITY UK, LTD","-","N"
"763099","AXA PRIVATE EQUITY FUND OF FUNDS II (HOLDINGS), LP","805-6631126792","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA SECONDARY FUND LP","805-7362869839","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA SECONDARY FUND II LP","805-7271697376","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA SECONDARY FUND III-1 LP","805-1623015270","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","ANTALIS CAPITAL LLC","805-3905118877","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA SECONDARY FUND IV LP","805-7090943065","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA PRIVATE EQUITY FUND OF FUNDS II (CAB) HOLDINGS LP","805-8967763258","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","ASF V-B PARK CO-INVESTMENT LP","805-7864277147","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"763099","AXA PRIVATE EQUITY (CAB) SYNDICATE LP","805-2466612748","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"765665","HERMES GLOBAL INVESTMENT FUNDS (CAYMAN) MASTER, SPC","805-4875733738","HERMES INVESTMENT MANAGEMENT LIMITED","801-71218","Y"
"762812","TOPWATER STONEFLY FUND LLC","805-2756441721","LEUCADIA ASSET MANAGEMENT LLC","801-78221","N"
"764902","WEXFORD SPECTRUM INVESTORS LLC","805-6567124823","WEXFORD CAPITAL LP","801-55118","N"
"762557","TOWER SELECT OPPORTUNITY FUND, LLC","805-1264047545","TEN FIVE CAPITAL MANAGEMENT, LTD.","802-78812","N"
"762557","TOPWATER STONEFLY FUND LLC","805-2756441721","LEUCADIA ASSET MANAGEMENT LLC","801-78221","N"
"757683","BLACKROCK EUROPEAN CREDIT STRATEGIES - AGGREGATE","805-7887236816","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","Y"
"757683","BLACKROCK EUROPEAN CREDIT STRATEGIES (OFFSHORE) FUND","805-1015787848","BLACKROCK INVESTMENT MANAGEMENT, LLC","801-56972","Y"
"766507","ALDEN GLOBAL ADFERO BPI FUND, LTD.","805-1167579386","ALDEN GLOBAL CAPITAL","801-73906","N"
"768631","AXA EARLY SECONDARY FUND III-1 LP","805-2474062644","ARDIAN","801-63098","N"
"768631","AXA SECONDARY FUND III-2 LP","805-5940303686","ARDIAN","801-63098","N"
"768631","AXA SUNRISE CO-INVESTMENT LP","805-7525059178","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA EARLY SECONDARY FUND III-2 LP","805-7861395126","AXA PRIVATE EQUITY UK, LTD","-","N"
"768631","AXA EARLY SECONDARY FUND IV LP","805-9655323900","AXA PRIVATE EQUITY UK, LTD","-","N"
"768631","AXA PRIVATE EQUITY FUND OF FUNDS II (HOLDINGS), LP","805-6631126792","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA SECONDARY FUND LP","805-7362869839","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA SECONDARY FUND II LP","805-7271697376","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA SECONDARY FUND III-1 LP","805-1623015270","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","ANTALIS CAPITAL LLC","805-3905118877","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA SECONDARY FUND IV LP","805-7090943065","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA PRIVATE EQUITY FUND OF FUNDS II (CAB) HOLDINGS LP","805-8967763258","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","ASF V-B PARK CO-INVESTMENT LP","805-7864277147","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"768631","AXA PRIVATE EQUITY (CAB) SYNDICATE LP","805-2466612748","AXA INVESTMENT MANAGERS PRIVATE EQUITY EUROPE SA","-","N"
"769168","GCA CAPITAL PARTNERS LLC","805-9898034591","GCA CAPITAL ADVISORS LLC","-","N"
"769562","CHEYNE EQUITY FUND INC - MAIN STRATEGY","805-2326783876","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE EQUITY FUND LP","805-7435606199","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE EUROPEAN EVENT DRIVEN FUND INC","805-5207235736","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE EUROPEAN EVENT DRIVEN FUND LP","805-4706924177","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE MULTI STRATEGY FUND II LP","805-2292583580","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE MULTI STRATEGY FUND INC","805-7935940820","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE MULTI STRATEGY FUND LP","805-2193559350","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE MULTI STRATEGY II INC","805-1076919269","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE NEW EUROPE FUND INC","805-8241372325","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE NEW EUROPE FUND LP","805-8479764651","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE REAL ESTATE DEBT FUND INC CLASS A","805-7899772238","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE REAL ESTATE DEBT FUND INC CLASS DV","805-4140525621","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE REAL ESTATE DEBT FUND LP","805-7988425741","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE SPECIAL SITUATIONS FUND LP","805-8208260372","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE SPECIAL SITUATIONS REALISING FUND INC","805-2080670077","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE SPECIALTY FINANCE FUND INC","805-9786582903","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE SPECIALTY FINANCE FUND LP","805-2677368429","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769562","CHEYNE REAL ESTATE CREDIT HOLDINGS FUND LP","805-3637544833","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE LONG SHORT CREDIT INC - CREDIT ALPHA","805-5057506096","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE EQUITY FUND INC - AMERICAS LONG/SHORT STRATEGY","805-8841994159","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE EQUITY FUND INC - EUROPEAN MID CAP STRATEGY","805-4256226439","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE EQUITY FUND INC - SPITFIRE GLOBAL TRADING STRATEGY","805-4339081236","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE EUROPEAN HIGH YEILD FUND LP","805-4280070373","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE EXPLORER EQUITY FUND LP","805-9898597764","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE GLOBAL CREDIT ENHANCED FUND LP","805-9175002140","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE LONG/SHORT CREDIT FUND LP","805-5585653623","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE MALACCA ASIA EQUITY FUND LP","805-2508209796","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769562","CHEYNE MULTI STRATEGY FUND INC - LIQUID PORTFOLIO","805-1708339754","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE EQUITY FUND INC","805-2326783876","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE EQUITY FUND LP","805-7435606199","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE EUROPEAN EVENT DRIVEN FUND INC","805-5207235736","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE EUROPEAN EVENT DRIVEN FUND LP","805-4706924177","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE MULTI STRATEGY FUND II LP","805-2292583580","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE MULTI STRATEGY FUND INC","805-7935940820","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE MULTI STRATEGY FUND LP","805-2193559350","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE MULTI STRATEGY II INC","805-1076919269","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE NEW EUROPE FUND INC","805-8241372325","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE NEW EUROPE FUND LP","805-8479764651","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE REAL ESTATE DEBT FUND INC CLASS A","805-7416696641","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE REAL ESTATE DEBT FUND INC CLASS DV","805-4140525621","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE REAL ESTATE DEBT FUND LP CLASS A","805-7988425741","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE SPECIAL SITUATIONS FUND LP","805-8208260372","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE SPECIAL SITUATIONS REALISING FUND INC","805-2080670077","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE SPECIALTY FINANCE FUND INC","805-9786582903","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE SPECIALTY FINANCE FUND LP","805-2677368429","CHEYNE CAPITAL MANAGEMENT (UK) LLP","-","N"
"769645","CHEYNE REAL ESTATE CREDIT HOLDINGS FUND LP","805-3637544833","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE LONG/SHORT CREDIT FUND INC - CREDIT ALPHA STRATEGY","805-5057506096","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE EUROPEAN HIGH YEILD FUND LP","805-4280070373","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE EXPLORER EQUITY FUND LP","805-9898597764","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE GLOBAL CREDIT ENHANCED FUND LP","805-9175002140","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE LONG/SHORT CREDIT FUND LP - LONG/SHORT STRATEGY","805-5585653623","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
"769645","CHEYNE MALACCA ASIA EQUITY FUND LP","805-2508209796","CHEYNE CAPITAL MANAGEMENT (UK) LLP","801-78313","N"
