"FilingID","ReferenceID","Form D File Number"
"968285","7884","021-118241"
"968285","7867","021-139954"
"968285","7574","021-139953"
"968285","7508","021-112562"
"968285","7892","021-139956"
"968285","49935","021-187252"
"968285","8434","021-173743"
"968285","58064","021-206699"
"968285","75259","021-138910"
"968285","58067","021-205506"
"968285","58066","021-206689"
"968285","49937","021-196917"
"968285","75249","021-138104"
"970678","63934","021-242786"
"970678","63934","021-242787"
"970678","120360","021-99999"
"973635","57894","021-1586670"
"973635","44956","021-123228"
"973635","45134","021-169337"
"973635","44957","021-165687"
"980586","60378","021-139826"
"980673","44057","021-136032"
"980673","50156","021-179924"
"980673","44054","021-119383"
"980673","43991","021-75150"
"968966","44225","021-201976"
"986220","168256","021-251572"
"991358","27898","021-39772"
"989687","73958","021-224392"
"989687","50678","021-193764"
"989687","32322","021-193768"
"989687","31241","021-193767"
"996662","26547","021-9999999999"
"996662","26517","021-9999999999"
"996662","26513","021-9999999999"
"996662","26473","021-9999999999"
"996662","26470","021-9999999999"
"996662","26467","021-9999999999"
"996662","26465","021-9999999999"
"996662","26463","021-9999999999"
"996662","26461","021-9999999999"
"996662","26455","021-9999999999"
"996662","26452","021-9999999999"
"996662","26497","021-9999999999"
"996662","26488","021-9999999999"
"996662","26486","021-9999999999"
"996662","26483","021-9999999999"
"996662","26480","021-9999999999"
"996662","26492","021-9999999999"
"996662","26479","021-9999999999"
"996662","26443","021-9999999999"
"996662","26500","021-9999999999"
"996662","26615","021-9999999999"
"996662","26617","021-9999999999"
"996662","26611","021-9999999999"
"996662","26622","021-9999999999"
"996662","26598","021-84227"
"996662","26591","021-125468"
"996662","26441","021-61879"
"996662","26436","021-61880"
"996662","25687","021-59487"
"996662","26422","021-59465"
"996662","8831","021-98529"
"996662","23524","021-98530"
"996662","26582","021-9999999999"
"996662","26564","021-9999999999"
"975617","49101","021-208607"
"988667","19147","021-221332"
"988667","19151","021-221330"
"988667","61302","021-221335"
"1002630","46201","021-182883"
"1002077","175547","021-130371"
"1002077","175513","021-130371"
"1001250","175169","021-136687"
"1001175","64300","021-213794"
"992529","16925","021-136530"
"992529","16925","021-136533"
"992529","16925","021-142846"
"987175","52034","021-118372"
"987175","52033","021-181602"
"987175","26620","021-123779"
"987175","60602","021-196209"
"992614","65123","021-226313"
"992614","65123","021-226315"
"1001392","175217","021-254922"
"1001392","167643","021-208863"
"1001392","167639","021-249603"
"998711","71366","021-222370"
"998711","71354","021-219742"
"998711","28029","021-92497"
"998711","28028","021-1114437"
"998711","28024","021-143299"
"998711","28019","021-93140"
"998711","28018","021-86528"
"998711","28017","021-41925"
"998711","28016","021-1157864"
"998711","27849","021-1114889"
"998711","28014","021-1104639"
"994734","172939","021-249825"
"994734","172939","021-249827"
"998759","58579","021-1595685"
"1004262","57162","021-208155"
"1004262","57164","021-208154"
"1004262","57163","021-206756"
"996767","19462","021-104734"
"996767","19034","021-164352"
"996767","19454","021-124728"
"997962","45485","021-181925"
"1004708","58056","021-202059"
"1004708","1870","021-164112"
"1004708","1871","021-165879"
"1000741","54173","021-191259"
"1001244","61543","021-202351"
"1001244","42487","021-167538"
"1004536","52197","021-210276"
"991220","52260","021-150998"
"987960","66496","021-196549"
"1003105","77470","021-222028"
"1003105","46356","021-122095"
"1003105","46358","021-174994"
"1003105","46302","021-122108"
"1002821","75432","021-229003"
"1002821","57539","021-206909"
"999497","60779","021-204351"
"999497","62320","021-193505"
"999497","62316","021-194893"
"999497","45869","021-176546"
"999497","45868","021-176545"
"999497","45866","021-181262"
"999497","77327","021-204351"
"999497","77325","021-233301"
"978823","22222","021-71223"
"978823","22161","021-125303"
"978823","52847","021-189253"
"977633","36117","021-63002"
"989611","159062","021-239234"
"981565","57316","021-9999999999"
"981565","57146","021-9999999999"
"981565","22230","021-9999999999"
"981565","26484","021-9999999999"
"990314","167550","021-1646283"
"990314","167553","021-1646284"
"990314","167430","021-1637329"
"990314","167552","021-1650090"
"990931","66483","021-1621661"
"990931","66483","021-1621660"
"996630","21649","021-191033"
"996630","62898","021-191034"
"998108","159049","021-231810"
"998638","75279","021-234969"
"998638","62140","021-219879"
"988815","70247","021-1610295"
"975138","59673","021-204302"
"975138","48444","021-177773"
"975138","4770","021-171283"
"975138","4751","021-153094"
"975138","169659","021-251562"
"975138","169659","021-242556"
"975138","169659","021-237168"
"975138","72433","021-236180"
"991400","23928","021-122320"
"991400","23918","021-116364"
"991400","49573","021-188924"
"991400","23903","021-158744"
"991400","23432","021-137074"
"991400","23910","021-110063"
"991400","23072","021-82211"
"991400","23064","021-82216"
"991400","49574","021-189432"
"992395","66406","021-212627"
"987856","60619","021-163590"
"987824","44753","021-181342"
"987824","44753","021-181339"
"987824","61533","021-199659"
"987824","61533","021-199653"
"988211","44840","021-135871"
"994268","173817","021-225498"
"994268","173764","021-125635"
"989087","173170","021-256798"
"989087","171598","021-256797"
"989087","61545","021-208697"
"989087","27054","021-170775"
"989087","27048","021-109731"
"989087","27053","021-109732"
"989087","26815","021-99999"
"989087","26796","021-99999"
"989087","26780","021-99999"
"989087","27051","021-99999"
"989087","26825","021-99999"
"989087","26801","021-99999"
"989087","26755","021-99999"
"996863","47303","021-96826"
"1001003","54613","021-195102"
"1002502","38021","021-143300"
"1002502","36729","021-235383"
"1002502","66430","021-227028"
"994267","48998","021-168754"
"994267","172818","021-250357"
"994267","172819","021-250362"
"1003244","3194","021-87860"
"990569","45014","021-178791"
"994520","169516","021-254584"
"974608","169668","021-205436"
"975074","43429","021-138269"
"958468","168132","021-255650"
"986369","32822","021-9999999"
"986369","32818","021-9999999"
"986369","32811","021-9999999"
"986369","32796","021-117151"
"986369","32779","021-45719"
"970004","54556","021-129641"
"975545","167362","021-241156"
"975545","167308","021-237957"
"984632","31312","021-128705"
"984632","30374","021-9999999999"
"984632","30445","021-65463"
"984632","30414","021-9999999999"
"985784","159078","021-240358"
"985784","159075","021-240354"
"957180","19228","021-91063"
"978315","67908","021-226421"
"978315","67905","021-226421"
"978315","49897","021-226421"
"978315","50128","021-226421"
"986605","35246","021-194967"
"986605","35246","021-119655"
"993203","37463","021-98095"
"974699","74025","021-224909"
"977161","52643","021-170491"
"994254","53292","021-18215"
"1002356","57572","021-197969"
"1002356","41501","021-177259"
"1002356","41501","021-177258"
"1002356","175496","021-256311"
"1002356","41501","021-177256"
"1002356","41501","021-177255"
"1002356","41514","021-158330"
"1002356","53423","021-184344"
"1002356","41514","021-158331"
"1002356","41514","021-158328"
"1002356","41457","021-171173"
"1002356","41514","021-158325"
"997347","45264","021-180174"
"999244","3194","021-87860"
"997963","65304","021-193816"
"997963","65303","021-193802"
"998836","25924","021-134206"
"995511","58220","021-11643"
"992438","20590","021-92338"
"1001710","72675","021-161446"
"1001710","41616","021-90056"
"1001710","41682","021-121449"
"1001710","41758","021-164826"
"1001710","41745","021-161446"
"1001710","41665","021-96943"
"1001710","76732","021-161446"
"1001710","76731","021-161446"
"1001710","76702","021-121449"
"1001710","175778","021-161446"
"1001710","175313","021-161446"
"997768","68058","021-230881"
"997768","175224","021-239278"
"997768","66442","021-227021"
"997768","175233","021-243543"
"997768","65370","021-224306"
"975514","57021","021-105473"
"975514","56824","021-105473"
"975514","57022","021-105473"
"987034","68032","021-229842"
"1003318","74143","021-230572"
"1003318","52989","021-149845"
"1003318","41242","021-97489"
"1003318","41074","021-149845"
"996663","167753","021-247951"
"992565","3328","021-41380"
"992565","3330","021-69129"
"992565","3332","021-102275"
"992565","49336","021-69248"
"992565","3329","021-53529"
"987883","30651","021-9999999999"
"987883","30635","021-9999999999"
"987883","30619","021-9999999999"
"987883","30573","021-9999999999"
"987883","30550","021-102724"
"957951","76570","021-175378"
"957951","63292","021-213274"
"957951","51764","021-192466"
"957951","76571","021-228034"
"957951","76570","021-175381"
"965173","158916","021-239859"
"978551","36076","021-137187"
"978551","62458","021-210343"
"987511","20185","021-121929"
"987511","20961","021-121913"
"987511","20957","021-121929"
"987511","20946","021-144058"
"987511","20945","021-999999"
"987511","20190","021-999999"
"991032","18437","021-174762"
"991032","69406","021-210725"
"994752","52488","021-9999999999"
"994752","52495","021-9999999999"
"994752","33740","021-9999999999"
"994752","61694","021-207667"
"994752","70211","021-227238"
"975610","158918","021-241205"
"996946","46127","021-185026"
"996946","46318","021-185015"
"996946","46126","021-185024"
"989980","55660","021-198232"
"1002887","59797","021-9999999999"
"1001513","55368","021-201934"
"990289","76754","021-236558"
"990289","76714","021-223348"
"990289","62084","021-170844"
"990289","62090","021-196347"
"990289","37591","021-170844"
"990289","37590","021-98285"
"990289","37589","021-9999999999"
"990289","37592","021-98485"
"990289","173751","021-260081"
"990289","173750","021-260087"
"983742","43886","021-106160"
"1004005","67736","021-229946"
"1004005","67736","021-229951"
"1004005","67736","021-229939"
"1001608","29925","021-63382"
"987879","69984","021-221943"
"987879","69966","021-221941"
"987879","21896","021-149823"
"987879","26188","021-9999999999"
"987879","21891","021-80222"
"987879","26196","021-88407"
"987879","26193","021-9999999999"
"987879","21882","021-9999999999"
"1001065","65810","021-224227"
"1001065","56376","021-203815"
"1001065","158943","021-238918"
"1004001","62966","021-108839"
"1004001","62965","021-89719"
"1004001","62964","021-89718"
"1004001","62963","021-89723"
"1004001","62962","021-89717"
"1004001","62961","021-89720"
"1004001","36173","021-99696"
"1004001","36053","021-128421"
"1004001","36142","021-128422"
"1004001","62960","021-89716"
"994128","51569","021-190162"
"994128","37649","021-92092"
"994128","38643","021-92092"
"1002151","175560","021-247770"
"1002151","175514","021-242161"
"1002151","175570","021-252686"
"1002151","175525","021-250212"
"1002151","54866","021-196924"
"1002151","44633","021-180711"
"1002151","49820","021-192928"
"1002151","44362","021-176717"
"1002151","54885","021-196923"
"1002151","74181","021-223719"
"1002151","74180","021-220653"
"1002151","74187","021-232645"
"1002151","74186","021-223714"
"1004096","67361","021-166877"
"987726","171641","021-1405982"
"981974","167794","021-248713"
"981974","167793","021-248713"
"971056","57334","021-201321"
"981382","69453","021-236925"
"981382","69438","021-232723"
"981382","69420","021-232719"
"981382","69407","021-217422"
"981382","61010","021-211619"
"981382","56853","021-203330"
"981382","56852","021-203858"
"981382","56893","021-9999999999"
"981382","56456","021-182276"
"981382","56884","021-203430"
"981382","56890","021-182276"
"981382","170189","021-258069"
"997069","61106","021-204773"
"997069","42500","021-120071"
"997069","42476","021-81369"
"968886","39324","021-9999999999"
"968886","38113","021-111049"
"969859","21264","021-1118995"
"969859","21241","021-1021862"
"973944","169389","021-253017"
"974189","34953","021-163866"
"980070","60378","021-139826"
"980610","43583","021-157082"
"987470","67021","021-173028"
"988191","25572","021-80904"
"988191","25554","021-115726"
"988191","25492","021-144969"
"988191","25482","021-136388"
"988191","25466","021-79080"
"988191","25133","021-98850"
"967620","169114","021-217660"
"967620","74164","021-217660"
"967620","74071","021-217660"
"967620","65984","021-223589"
"973244","23319","021-115869"
"986187","120621","021-230037"
"986187","120622","021-230036"
"986187","120609","021-207883"
"979998","170056","021-258556"
"986147","163154","021-241074"
"986147","66308","021-225000"
"988500","37927","021-93092"
"988186","171169","021-191366"
"986611","24345","021-138378"
"979363","68739","021-94379"
"979363","50689","021-184506"
"979363","50692","021-189016"
"979363","33279","021-117639"
"979363","169991","021-24172"
"979363","169990","021-254601"
"981051","166748","021-242540"
"992847","27670","021-163015"
"992847","26170","021-71188"
"992847","27633","021-111179"
"992847","76770","021-219616"
"999034","36642","021-89655"
"993253","27853","021-145068"
"999516","47270","021-70345"
"999516","47269","021-68824"
"1001842","62504","021-999999"
"1001842","53391","021-999999"
"1001842","41906","021-999999"
"1001842","41881","021-999999"
"1001842","41895","021-999999"
"1001842","41840","021-999999"
"1003637","56435","021-204293"
"1003137","13340","021-165940"
"986443","67529","021-225908"
"975504","23305","021-82829"
"975504","23225","021-159988"
"975504","23271","021-82902"
"978507","41033","021-87065"
"979971","167357","021-246241"
"961952","50412","021-180280"
"961952","12196","021-148039"
"961952","12160","021-103173"
"961952","57501","021-199547"
"979665","65112","021-221401"
"967441","34015","021-131584"
"967992","43652","021-163626"
"967305","59328","021-210364"
"978809","169926","021-222202"
"995461","30694","021-94747"
"995461","30663","021-98066"
"995461","61664","021-195925"
"995461","61686","021-195926"
"995491","39112","021-100175"
"995491","39130","021-102725"
"989767","30523","021-172225"
"977742","39189","021-66456"
"977742","42630","021-49662"
"997149","41489","021-145808"
"997149","41512","021-164012"
"995609","64793","021-139534"
"995609","64477","021-139534"
"998451","44809","021-9999999999"
"986313","51319","021-192177"
"986313","51310","021-192175"
"993340","48903","021-148478"
"993340","48903","021-130517"
"998358","68656","021-173131"
"998358","68672","021-138639"
"996753","173504","021-252102"
"996753","69089","021-219518"
"996753","59087","021-211857"
"996753","40442","021-174438"
"996753","39478","021-87111"
"996753","39490","021-138852"
"996753","47976","021-187500"
"999499","41052","021-144248"
"999499","41052","021-144247"
"994863","65759","021-221096"
"994571","56635","021-191947"
"994571","56636","021-191946"
"997396","37337","021-9999999999"
"997396","37174","021-9999999999"
"997396","37253","021-9999999999"
"997396","29905","021-9999999999"
"997396","37419","021-70469"
"997396","37350","021-67210"
"998027","31327","021-139467"
"987028","21573","021-127708"
"987028","21572","021-53007"
"982570","170405","021-233979"
"982570","170404","021-242046"
"1002891","175744","021-244197"
"1002891","64449","021-195150"
"1002601","68636","021-216699"
"971728","65095","021-233059"
"977439","17544","021-90208"
"981626","170253","021-236727"
"979991","167677","021-144267"
"974450","69648","021-221541"
"978672","169916","021-25610"
"986335","42999","021-124256"
"986339","72533","021-75598"
"976009","41582","021-1482263"
"976009","41582","021-1482262"
"991770","43960","021-126434"
"980329","43749","021-117192"
"996241","63342","021-162342"
"997660","76585","021-207922"
"997660","63043","021-207922"
"997660","32056","021-98789"
"986358","166836","021-250297"
"995635","28567","021-150473"
"1003081","172625","021-1626588"
"1003081","13459","021-1511752"
"1003081","13424","021-1494458"
"1003081","13374","021-1482885"
"991728","57585","021-228889"
"991009","8306","021-156331"
"1001555","63976","021-219046"
"992968","58649","021-139155"
"1001176","168224","021-248926"
"979960","52634","021-188512"
"979960","45504","021-181983"
"979960","45931","021-110095"
"979960","45933","021-184164"
"979960","45932","021-184163"
"979960","62186","021-208736"
"979960","74206","021-9999999999"
"975602","1084","021-144526"
"975602","1084","021-138458"
"1003666","46761","021-184018"
"1003647","56532","021-196639"
"971194","169073","021-238770"
"971194","55601","021-147875"
"971194","59714","021-205052"
"974213","31635","021-61273"
"979303","24635","021-125283"
"987902","17875","021-89833"
"990099","168823","021-252793"
"991019","167508","021-247407"
"986707","45516","021-39322"
"986707","68299","021-144516"
"989162","66337","021-220547"
"991973","39015","021-70557"
"994865","58415","021-210990"
"994865","58416","021-240294"
"986407","8060","021-54654"
"985537","168284","021-248393"
"985537","55890","021-202704"
"985537","168284","021-248384"
"988540","19895","021-155809"
"988809","68847","021-217843"
"996970","66354","021-223286"
"997661","72601","021-224971"
"994233","36418","021-9999999999"
"994233","36385","021-9999999999"
"994233","36355","021-9999999999"
"998920","9820","021-125222"
"980966","171924","021-236410"
"980966","171417","021-32350076"
"1000721","63389","021-175507"
"997847","62260","021-210666"
"997847","62254","021-210667"
"982966","170475","021-207589"
"981536","45044","021-168693"
"986486","73493","021-106555"
"980909","68076","021-232233"
"980909","113234","021-237010"
"977364","169839","021-254792"
"977364","30607","021-204619"
"977364","49122","021-187825"
"977364","30607","021-149230"
"985127","172625","021-1626588"
"985127","13459","021-1511752"
"985127","13424","021-1494458"
"985127","13374","021-1482885"
"965886","53525","021-9999999999"
"965886","75330","021-9999999999"
"965886","75324","021-9999999999"
"965886","26809","021-9999999999"
"965886","26798","021-9999999999"
"965886","26797","021-9999999999"
"965886","26710","021-9999999999"
"965886","26704","021-9999999999"
"965886","26694","021-9999999999"
"965886","26684","021-9999999999"
"965886","25874","021-9999999999"
"965886","25696","021-9999999999"
"965886","25684","021-9999999999"
"965886","25657","021-9999999999"
"965886","25651","021-9999999999"
"965886","25638","021-9999999999"
"965886","25631","021-9999999999"
"965886","19613","021-9999999999"
"1000885","47149","021-185035"
"1000885","174874","021-257077"
"1000885","174957","021-257084"
"1001822","41814","021-999999"
"1001822","41806","021-999999"
"992708","41623","021-92641"
"992708","41526","021-52985"
"985704","50212","021-179554"
"985704","50212","021-179552"
"999959","41948","021-138687"
"964000","23544","021-9999999999"
"964000","23541","021-9999999999"
"964000","23538","021-9999999999"
"964000","23478","021-41113"
"964000","23511","021-1119765"
"964000","23431","021-1103410"
"964000","23419","021-9999999999"
"964000","23389","021-46576"
"964000","23396","021-9999999999"
"964000","23317","021-106392"
"990320","39324","021-9999999999"
"990320","38113","021-111049"
"1004774","35871","021-9999999999"
"1000177","36596","021-128016"
"1000177","34448","021-65273"
"982612","162211","021-240192"
"982612","162215","021-206499"
"990328","33205","021-111381"
"990328","60785","021-197195"
"964033","73989","021-194378"
"964033","73988","021-19437801"
"964033","54781","021-19437801"
"964033","54780","021-194378"
"964033","171608","021-256030"
"994756","166380","021-1645097"
"994756","166392","021-1640061"
"994756","166379","021-1629173"
"994756","166352","021-1644274"
"994756","166393","021-1629315"
"994756","176413","021-1649040"
"994756","176365","021-1643531"
"994756","176424","021-1654477"
"994756","176385","021-1657927"
"1000904","174869","021-249782"
"1000904","174875","021-252516"
"1000904","52030","021-184272"
"1000904","37431","021-158275"
"1000904","37365","021-95732"
"1000904","37358","021-95676"
"1000904","25895","021-87688"
"997742","27718","021-57419"
"1004011","176186","021-236543"
"1004011","43223","021-160686"
"1004011","43214","021-160687"
"1004011","43170","021-87292"
"1004011","43180","021-81162"
"1005015","174869","021-249782"
"1005015","174875","021-252516"
"1005015","52030","021-184272"
"1005015","37431","021-158275"
"1005015","37365","021-95732"
"1005015","37358","021-95676"
"1005015","25895","021-87688"
"999651","65579","021-221186"
"999651","65578","021-221188"
"996900","35794","021-135532"
"1001048","32983","021-9999999999"
"1004696","62699","021-206507"
"1004696","25934","021-158687"
"1004696","176519","021-206507"
"1004998","42853","021-106140"
"999812","47197","021-185009"
"1001052","23988","021-84909"
"1001052","23962","021-40747"
"1001052","75514","021-233504"
"1002173","48933","021-189246"
"973640","162278","021-245907"
"973640","166872","021-247333"
"973640","162277","021-245709"
"973640","169365","021-256240"
"974147","61961","021-210346"
"976726","64073","021-183443"
"980083","167994","021-120417"
"980083","167989","021-82472"
"979572","65932","021-177950"
"979776","48361","021-168960"
"975269","57257","021-210176"
"985719","40688","021-128725"
"985719","40688","021-106887"
"986725","36756","021-128512"
"986725","36581","021-128605"
"978140","62073","021-208414"
"979097","170136","021-245648"
"979097","169996","021-242664"
"979097","170000","021-9999999999"
"979097","170563","021-248143"
"979097","170544","021-239270"
"979097","170551","021-242112"
"979097","48566","021-184230"
"979097","26950","021-148569"
"979097","26939","021-109041"
"979097","61746","021-200779"
"979097","170013","021-999999"
"979097","170002","021-999999"
"979097","170015","021-999999"
"979097","170014","021-999999"
"979097","170012","021-999999"
"979097","170011","021-999999"
"979097","170001","021-999999"
"987273","56693","021-205979"
"986278","33742","021-82418"
"986967","31512","021-105014"
"988477","120605","021-237941"
"988477","159017","021-246402"
"986711","77328","021-234099"
"986912","39515","021-97832"
"995821","120369","021-245202"
"984605","39616","021-165037"
"984610","39740","021-115717"
"1000812","167158","021-243000"
"989450","171748","021-228934"
"996011","60993","021-211814"
"996011","48131","021-187416"
"996011","120567","021-237478"
"991709","172433","021-150229"
"983189","61471","021-208360"
"983189","11514","021-1165197"
"983189","11473","021-1165196"
"992895","64052","021-154695"
"1003292","31382","021-135613"
"1003292","51208","021-176142"
"1002912","19386","021-139499"
"1002912","19403","021-155143"
"1002912","68125","021-234063"
"998825","29835","021-103037"
"998825","29800","021-103010"
"998825","51710","021-186898"
"1003412","36083","021-126778"
"1003412","36083","021-164397"
"1003412","36083","021-126779"
"1003512","76467","021-233681"
"1003512","76442","021-233503"
"1003512","19443","021-9999999999"
"1003512","19442","021-9999999999"
"1003512","19654","021-9999999999"
"1003512","19449","021-9999999999"
"1003512","19649","021-9999999999"
"1003512","19695","021-126850"
"1003512","19673","021-126851"
"1003512","61114","021-196123"
"981048","65574","021-225425"
"981048","47068","021-211402"
"980268","58410","021-199908"
"980268","23804","021-91977"
"982632","58152","021-205254"
"982632","19347","021-70584"
"982632","19366","021-51046"
"978077","69406","021-210725"
"978077","18437","021-174762"
"974603","41877","021-9999999999"
"991617","20318","021-999999999"
"976842","56194","021-194020"
"992253","59032","021-100358"
"992253","59031","021-111720"
"992061","24083","021-105430"
"992061","113233","021-108956"
"992061","24255","021-94783"
"990947","50265","021-183648"
"990947","50264","021-183647"
"990947","50261","021-183646"
"990947","50253","021-183649"
"990947","13431","021-61881"
"990947","13416","021-76879"
"990947","13324","021-89648"
"990947","12790","021-116269"
"988356","171880","021-252952"
"987016","63471","021-213893"
"998174","73039","021-61691"
"998536","2324","021-122543"
"998536","2323","021-122542"
"998536","2320","021-70397"
"998536","2321","021-73637"
"998536","2319","021-70367"
"998536","2318","021-52963"
"990910","173264","021-241368"
"990910","72896","021-227146"
"990910","36828","021-72325"
"990910","36789","021-76808"
"990910","36740","021-72485"
"990910","36280","021-148408"
"968665","168825","021-244922"
"968665","40661","021-9999999999"
"968665","36888","021-9999999999"
"968665","41089","021-9999999999"
"968665","41171","021-9999999999"
"968665","40952","021-9999999999"
"968665","41111","021-9999999999"
"968665","41254","021-9999999999"
"986673","60781","021-205627"
"1001062","40158","021-999999"
"1001062","40082","021-114089"
"1001062","40024","021-999999"
"998784","55429","021-105794"
"998784","55435","021-159390"
"998784","55431","021-105792"
"998784","55430","021-105793"
"998784","70244","021-232862"
"998784","70246","021-232999"
"968242","2284","021-46311"
"968242","2283","021-52074"
"996568","77547","021-168257"
"996568","59761","021-205806"
"996568","77554","021-168257"
"996568","59759","021-168257"
"996568","173525","021-168257"
"979416","34394","021-141176"
"979416","34364","021-80072"
"979416","34334","021-49496"
"979416","34324","021-9999999999"
"986901","45294","021-243686"
"1000701","47398","021-81048"
"1000701","47393","021-50874"
"998034","28038","021-122187"
"994331","38505","021-133355"
"993127","174192","021-253989"
"993127","157790","021-239149"
"980813","172756","021-251018"
"980813","54300","021-192252"
"980813","54301","021-193663"
"990949","67226","021-206554"
"989420","57981","021-244848"
"989469","174071","021-231116"
"989469","35876","021-88282"
"989469","39788","021-113805"
"989469","39824","021-154410"
"989469","39812","021-116436"
"978310","74009","021-239178"
"978310","74007","021-188383"
"978310","172973","021-209298"
"978310","172959","021-171211"
"978310","74006","021-239178"
"978310","172976","021-209298"
"978310","55516","021-171203"
"978310","55515","021-188375"
"978310","55514","021-189194"
"978310","74011","021-189195"
"978310","74014","021-188383"
"1004126","62966","021-108839"
"1004126","62965","021-89719"
"1004126","62964","021-89718"
"1004126","62963","021-89723"
"1004126","62962","021-89717"
"1004126","62961","021-89720"
"1004126","36173","021-99696"
"1004126","36053","021-128421"
"1004126","36142","021-128422"
"1004126","62960","021-89716"
"965701","173041","021-258471"
"965701","173040","021-257964"
"965701","173039","021-257258"
"965701","173035","021-255713"
"965701","173034","021-254336"
"965701","173033","021-253308"
"965701","173031","021-252746"
"965701","172809","021-246046"
"965701","172806","021-254326"
"965701","172805","021-258462"
"965701","172800","021-257260"
"965701","172799","021-256758"
"965701","172798","021-255721"
"965701","172746","021-251522"
"965701","172782","021-251944"
"965701","172715","021-258464"
"965701","172710","021-257773"
"965701","172708","021-251524"
"965701","172713","021-257775"
"965701","173022","021-249477"
"965701","173021","021-245172"
"965701","173018","021-242912"
"965701","173019","021-246045"
"965701","172808","021-246044"
"965701","172807","021-257969"
"965701","172803","021-257966"
"965701","172797","021-255714"
"965701","172796","021-255716"
"965701","172795","021-254689"
"965701","172788","021-252307"
"965701","172770","021-251536"
"965701","172765","021-251120"
"965701","172761","021-257261"
"965701","172736","021-242430"
"965701","172723","021-250705"
"965701","172716","021-258467"
"965701","172714","021-257776"
"965701","173026","021-251119"
"965701","173020","021-241091"
"965701","172804","021-257967"
"965701","172789","021-252298"
"965701","172780","021-251939"
"965701","172777","021-251934"
"965701","172769","021-251528"
"965701","172758","021-255133"
"965701","172747","021-250023"
"965701","172740","021-250700"
"965701","172738","021-250266"
"965701","172734","021-243310"
"965701","172731","021-251113"
"965701","172750","021-252306"
"965701","172724","021-251116"
"965701","173043","021-258461"
"965701","173038","021-257252"
"965701","173037","021-255717"
"965701","173036","021-255709"
"965701","173029","021-252297"
"965701","173028","021-252300"
"965701","173027","021-251953"
"965701","172802","021-257777"
"965701","172801","021-257772"
"965701","172794","021-254309"
"965701","172793","021-254313"
"965701","172792","021-254305"
"965701","172791","021-253824"
"965701","172790","021-253299"
"965701","172764","021-249059"
"965701","172753","021-253309"
"965701","172719","021-250706"
"965701","172717","021-251109"
"965701","172709","021-251121"
"965701","172581","021-246908"
"965701","172576","021-242426"
"965701","172573","021-247284"
"965701","172543","021-254330"
"965701","172541","021-254690"
"965701","172540","021-255136"
"965701","172538","021-255139"
"965701","172529","021-256761"
"965701","172527","021-257255"
"965701","172380","021-251117"
"965701","172382","021-252310"
"965701","172358","021-256771"
"965701","172243","021-256763"
"965701","172134","021-255718"
"965701","172121","021-255134"
"965701","172094","021-251936"
"965701","172091","021-251924"
"965701","172085","021-251533"
"965701","172583","021-248120"
"965701","172582","021-247288"
"965701","172577","021-238069"
"965701","172574","021-245667"
"965701","172572","021-247781"
"965701","172553","021-252748"
"965701","172552","021-253297"
"965701","172550","021-253823"
"965701","172548","021-253816"
"965701","172546","021-253826"
"965701","172545","021-254315"
"965701","172528","021-256769"
"965701","172378","021-258466"
"965701","172370","021-257262"
"965701","172361","021-257253"
"965701","172360","021-257254"
"965701","172359","021-256786"
"965701","172377","021-258468"
"965701","172356","021-256770"
"965701","172241","021-256279"
"965701","172237","021-256276"
"965701","172169","021-256246"
"965701","172109","021-253293"
"965701","172108","021-253808"
"965701","172107","021-252749"
"965701","172101","021-252757"
"965701","172096","021-251932"
"965701","172093","021-251927"
"965701","172092","021-251921"
"965701","172089","021-251525"
"965701","172537","021-255711"
"965701","172381","021-251111"
"965701","172373","021-257778"
"965701","172372","021-257774"
"965701","172366","021-257256"
"965701","172239","021-256250"
"965701","172130","021-255141"
"965701","172127","021-255143"
"965701","172125","021-255138"
"965701","172123","021-255140"
"965701","172106","021-252753"
"965701","172138","021-255719"
"965701","172586","021-236627"
"965701","172585","021-250025"
"965701","172580","021-241480"
"965701","172579","021-242439"
"965701","172578","021-242432"
"965701","172571","021-248460"
"965701","172547","021-253818"
"965701","172534","021-255712"
"965701","172530","021-256281"
"965701","172531","021-256278"
"965701","172383","021-253302"
"965701","172375","021-257965"
"965701","172374","021-257779"
"965701","172119","021-255135"
"965701","172118","021-254335"
"965701","172116","021-254329"
"965701","172114","021-254319"
"965701","172113","021-253810"
"965701","172112","021-253307"
"965701","172098","021-251940"
"965701","172100","021-251941"
"965701","171079","021-235180"
"965701","171077","021-235180"
"965701","171029","021-240642"
"965701","171035","021-235180"
"965701","171001","021-240295"
"965701","171000","021-240297"
"965701","170989","021-240305"
"965701","170990","021-240304"
"965701","171087","021-235180"
"965701","171083","021-235180"
"965701","171074","021-235180"
"965701","171039","021-237604"
"965701","170995","021-240297"
"965701","170993","021-240287"
"965701","170986","021-239798"
"965701","71321","021-196728"
"965701","73372","021-212368"
"965701","63014","021-214492"
"965701","63012","021-214494"
"965701","63011","021-214335"
"965701","63010","021-214334"
"965701","63009","021-214336"
"965701","61267","021-213136"
"965701","61266","021-213648"
"965701","61263","021-213665"
"965701","61261","021-213636"
"965701","61256","021-211472"
"965701","61255","021-211167"
"965701","61247","021-212371"
"965701","61245","021-213654"
"965701","61243","021-211465"
"965701","61242","021-213641"
"965701","61241","021-213639"
"965701","61240","021-213134"
"965701","61251","021-212370"
"965701","61236","021-213070"
"965701","61234","021-211170"
