"FilingID","Other Business Name","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","GU","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VT","VI","VA","WA","WV","WI","Other"
1031000,"FALCON FINANCIAL SERVICES, INC.","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"HAWAII FINANCIAL ADVISORS, INC.","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"INDEPENDENT INVESTMENT SERVICES","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"JESSE J. GRIFFIN, JR, CFP, INC.","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"KAUP'S FINANCIAL ADVISORS, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"KFK FINANCIAL ADVISORY SERVICES","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"LARSON FINANCIAL SERVICES, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"PLANNING CONCEPTS CAPITAL, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"SHAHAN WALSH CAPITAL MANAGEMENT","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"W. NICHOLAS EMBERY & ASSOCIATES","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"BODENSTEINER INVESTMENT ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"BRODINE FINANCIAL SERVICES, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"CISNEROS FINANCIAL SERVICES, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"CORE + FINANCIAL STRATEGIES, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"FIRST FINANCIAL CENTER OF DALLAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"PEAR TREE WEALTH MANAGEMENT, LLC","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"DAUBERT & BUTLER ASSOCIATES, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"FRAZIER DECAMP FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"INTEGRATED INVESTMENT GROUP (IIG)","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"INTEGRITY FINANCIAL ADVISORS, INC","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"NATIONAL FINANCIAL SERVICES, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"INSURANCE & WEALTH STRATEGIES, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"LOWERY, WELDON & COMPANY, CPAS, PA","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"ALEXANDER INVESTMENT SERVICES, INC.","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"SECURITIES INVESTMENT BROKERS, INC.","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"BAUMGARTNER FINANCIAL SERVICES, LTD.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","",""
1031000,"BECKETT WEALTH MANAGEMENT GROUP, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","",""
1031000,"PROFESSIONAL FINANCIAL CONCEPTS, LLC","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"TRENDLINE TRADING & INVESTMENTS, LLC","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"COLLIER SUSTAINABLE WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","",""
1031000,"EMPLOYEE FINANCIAL PLANNING RESOURCES","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"INSURANCE AND EMPLOYEE BENEFITS, INC.","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"MATT DRESDEN INSURANCE SOLUTIONS, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"RESERVE MANAGEMENT FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","",""
1031000,"STAGNER FINANCIAL ADVISORY GROUP, LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","",""
1031000,"BODENSTEINER INVESTMENT ADVISORS, INC.","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"KAUP'S INSURANCE AND INVESTMENTS, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"CRANFILL & ASSOCIATES WEALTH MANAGEMENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"FALTER WEALTH MANAGEMENT SERVICES, INC.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"FINANCIAL PLANNING AND MANAGEMENT, INC.","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"HERITAGE PRIVATE WEALTH MANAGEMENT, LLC","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"THE PLANNERS PROFESSIONAL SERVICES, INC","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"BORST INVESTMENT PLANNING SERVICES, INC.","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"COMMUNITY FIRST INVESTMENT SERVICES GROUP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","",""
1031000,"SUMMIT WEALTH & RETIREMENT PARTNERS, INC.","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"HUTCHINSON INCOME TAX & FINANCIAL SERVICES","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"FINANCIAL ALTERNATIVES OF MINNEAPOLIS, INC.","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"FINANCIAL PLANNING & CONSULTING SERVICES, LLC","","","","","","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"CALKINS-YOUNGQUIST FINANCIAL LIFE PLANNING LLC","","","","","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1031000,"C. GERACI & COMPANY WEALTH AND INVESTMENT ADVISORS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
1031000,"RICHARD ALBERT GAGNE, REGISTERED INVESTMENT ADVISER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Y","","","","","","","",""
