"FilingID","Wrap Fee Program","Sponsor"
1029881,"MANAGER SELECT","LPL"
1029881,"WEALTH SOLUTIONS","VOYA FINANCIAL ADVISORS"
1029881,"FOLIO DYNAMICS","FOLIO DYNAMICS"
1029881,"PRIVATE ADVISER NETWORK","WELLS FARGO"
1029881,"SCOTT & STRINGFELLOW UMAP","BB&T SECURITIES"
1029881,"FIRST CITIZENS INVESTOR SERVICES","FIRST CITIZENS INVESTOR SERVICES"
1029881,"ADVISORENTERPRISE","NFP ADVISOR SERVICES"
1029881,"IC ADVISORY SERVICES","IC ADVISORY SERVICES"
1029881,"XMA","CETERA ADVISOR NETWORKS"
1029902,"FINANCIAL ADVISORS NETWORK WRAP FEE PROGRAM","FINANCIAL ADVISORS NETWORK"
1030529,"FS, UMA, CES, IMS","MORGAN STANLEY SMITH BARNEY"
1030529,"MAC","UBS"
1030529,"PAN","WELLS FARGO"
1030529,"LINCOLN MANAGED ASSETS PROGRAM","LINCOLN FINANCIAL ADVISORS AND IPC"
1030529,"EAGLE MANAGED ASSETS PROGRAM","EAGLE STRATEGIES CORP AND IPC"
1030529,"INDEPENDENT MANAGED ASSETS PROGRAM, PMAP, SMAP","INDEPENDENT PORTFOLIO CONSULTANTS"
1030529,"SMAP","STIFEL NICHOLAUS"
1030529,"OSM","RAYMOND JAMES"
1030529,"KAI CHOICE","KOVACK ADVISORS"
1030529,"MAC","PERSHING MANAGED ACCT SOLUTIONS"
1030529,"MAS","ENVESTNET"
1030529,"STAR","OPPENHEIMER"
1030300,"MARYLAND FINANCIAL GROUP WRAP PROGRAM","MARYLAND FINANCIAL GROUP, INC."
1031811,"USAA MANAGED PORTFOLIOS - UMP","USAA INVESTMENT MANAGEMENT COMPANY"
1032056,"CHASE STRATEGIC PORTFOLIO","J.P. MORGAN SECURITIES LLC"
1032056,"MANAGED ACCOUNT/ LINK","LOCKWOOD ADVISORS, INC."
1032056,"FIDUCIARY SERVICES","MORGAN STANLEY SMITH BARNEY"
1032056,"MANAGER ADVISORY SERVICES","ENVESTNET ASSET MANAGEMENT, INC."
1032056,"STRATEGIC WEALTH PORTFOLIO","UBS FINANCIAL SERVICES, INC."
1032056,"DIVERSIFIED MANAGED ALLOCATION PROGRAM","WELLS FARGO ADVISORS, LLC"
1032056,"MASTER PROGRAM","WELLS FARGO ADVISORS, LLC"
1032056,"MANAGED DIVERSIFIED PORTFOLIOS","WELLS FARGO BANK, NATIONAL ASSOCIATION"
1032056,"SELECT","CHARLES SCHWAB & CO., INC."
1032056,"ACCESS ADVISORY","UBS FINANCIAL SERVICES INC."
1032056,"PERSONAL WEALTH PORTFOLIOS","LPL FINANCIAL, LLC"
1032056,"INTEGRATED MANAGED ACCOUNT","SEI INVESTMENTS INC."
1032056,"MANAGER SELECT","LPL FINANCIAL, LLC"
1032056,"SELECT UNIFIED MANAGED ACCOUNT","MORGAN STANLEY SMITH BARNEY"
1032056,"MANAGED ACCOUNT ADVISOR PROGRAM","LOCKWOOD ADVISORS, INC."
1032056,"MANAGED ACCOUNT COMMAND","LOCKWOOD ADVISORS, INC."
1032056,"MANAGED ACCOUNT COMMAND","AMERICAN PORTFOLIO ADVISORS, INC."
1032056,"DYNAMIC ALLOCATION PORTFOLIOS","CITIGROUP GLOBAL MARKETS, INC."
1032056,"FIDUCIARY SERVICES","CITIGROUP GLOBAL MARKETS, INC."
1032056,"UNIFIED MANAGED ACCOUNT PROGRAM","MERRILL LYNCH, PIERCE FENNER & SMITH INCORPORATED"
1032056,"PORTFOLIO MANAGER PROGRAM","J.P. MORGAN SECURITIES LLC"
1032056,"STRATIS","J.P. MORGAN SECURITIES LLC"
1032056,"RAYMOND JAMES CONSULTING SERVICES","RAYMOND JAMES & ASSOCIATES, INC."
1032056,"ACCESS","CHARLES SCHWAB & CO., INC."
1032056,"CONSULTS SERVICE","MERRILL LYNCH, PIERCE FENNER & SMITH INCORPORATED"
1032056,"INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE FENNER & SMITH INCORPORATED"
1032056,"SELECTS PORTFOLIO SOLUTIONS","MERRILL LYNCH, PIERCE FENNER & SMITH INCORPORATED"
1032337,"LARA OPTIONS PROGRAM","LARA, MAY & ASSOCIATES, LLC"
1032337,"LARA TEAM ADVISORY PROGRAM","LARA, MAY & ASSOCIATES, LLC"
1025311,"BAYSTATE WEALTH MANAGEMENT WRAP FEE PROGRAM","BAYSTATE WEALTH MANAGEMENT"
1027901,"CWM RILEY WRAP FEE PROGRAM","CONCERT WEALTH MANAGEMENT, INC."
1027928,"REGIONS OPEN ARCHITECTURE PROGRAM","REGIONS BANK"
1027938,"PRIVATE ADVISOR GROUP WRAP PROGRAM","PRIVATE ADVISOR GROUP, LLC"
1029788,"SIMMONS CAPITAL GROUP WRAP PROGRAM","SIMMONS CAPITAL GROUP"
1029760,"ALTMAN ADVISORS WRAP FEE PROGRAM","ALTMAN ADVISORS"
1029586,"EDELMAN MANAGED ASSET PROGRAM","EDELMAN FINANCIAL SERVICES, LLC"
1029418,"UNIFIED MANAGED ACCOUNT PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1031511,"WEALTH MANAGEMENT SERVICES - ADVISOR SELECT","METLIFE SECURITIES, INC."
1031623,"GLOBAL EQUITY ALL CAP - HIGH ALPHA","UBS AG NEW YORK BRANCH"
1031623,"GLOBAL EQUITY ALL CAP - HIGH ALPHA","UBS INVESTMENT MANAGEMENT CANADA INC."
1031623,"INTERNATIONAL EQUITY","UBS AG NEW YORK BRANCH"
1035708,"AEWM REPRESENTATIVE MANAGED PORTFOLIO PROGRAM","AE WEALTH MANAGEMENT, LLC"
1035725,"GOLDEN STATE WRAP FEE PROGRAM","GOLDEN STATE WEALTH MANAGEMENT, LLC"
1035890,"DB DYNAMIC ETF PORTFOLIOS","DEUTSCHE BANK SECURITIES INC."
1035890,"NDA SELECT","DEUTSCHE BANK SECURITIES INC."
1035890,"FUND SELECT","DEUTSCHE BANK SECURITIES INC."
1035890,"CORPORATE CASH MANAGEMENT","DEUTSCHE BANK SECURITIES INC."
1035890,"MANAGED SELECT","DEUTSCHE BANK SECURITIES INC."
1035890,"DB CIO SELECT FUNDS","DEUTSCHE BANK SECURITIES INC."
1035890,"DB CIO SELECT","DEUTSCHE BANK SECURITIES INC."
1035918,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS"
1035949,"BCM WRAP FEE PROGRAM","BEACON CAPITAL MANAGEMENT, INC."
1036265,"PRIVATE INVESTMENT MANAGEMENT","CITY SECURITIES CORPORATION"
1036803,"FOCUS ASSET MANAGEMENT PROGRAM","SANDERS MORRIS HARRIS LLC"
1036803,"MANAGED ASSET PROGRAM - ELITE TRADE","SANDERS MORRIS HARRIS LLC"
1036078,"ACTIVE PORTFOLIOS","AMERIPRISE FINANCIAL SERVICES, INC."
1036078,"SELECT SEPARATE ACCOUNT","AMERIPRISE FINANCIAL SERVICES, INC."
1036078,"STRATEGIC PORTFOLIO SERVICE ADVISOR","AMERIPRISE FINANCIAL SERVICES, INC."
1036078,"VISTA SEPARATE ACCOUNT","AMERIPRISE FINANCIAL SERVICES, INC."
1036078,"INVESTOR UNIFIED ACCOUNT","AMERIPRISE FINANCIAL SERVICES, INC."
1036078,"ACCESS ACCOUNT","AMERIPRISE FINANCIAL SERVICES, INC."
1036078,"STRATEGIC PORTFOLIO SERVICE ADVANTAGE","AMERIPRISE FINANCIAL SERVICES, INC."
1037059,"PROFESSIONAL MANAGED ASSETS PROGRAM","INDEPENDENT PORTFOLIO CONSULTANTS, INC"
1037059,"UNIFIED MANAGED ACCOUNT PROGRAM","MANAGED ACCOUNT ADVISORS, LLC"
1037059,"AMERIPRISE SELECT SEPARATE ACCOUNT PROGRAM","AMERIPRISE FINANCIAL SERVICES, INC."
1037059,"INDEPENDENT MANAGED ASSETS PROGRAM","INDPENDENT PORTFOLIO CONSULTANTS, INC."
1037059,"RAYMOND JAMES FREEDOM UNIFIED MANAGED ACCOUNT PROGRAM","RAYMOND JAMES & ASSOCIATES, INC."
1036672,"SEPARATELY MANAGED ACCOUNT PROGRAM","ELCO MANAGEMENT COMPANY, LLC"
1037348,"TEXAS LEGACY WEALTH MANAGEMENT WRAP FEE PROGRAM","TEXAS LEGACY WEALTH MANAGEMENT"
1037538,"SELECT TRAC MUTUAL FUND PROGRAM","BRUDERMAN ASSET MANAGEMENT LLC"
1037538,"SELECT TRAC ETF PROGRAM","BRUDERMAN ASSET MANAGEMENT LLC"
1038057,"LOCKWOOD SPONSORED PROGRAM","LOCKWOOD ADVISORS, INC."
1038057,"UNIFIED MANAGED ACCOUNT PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1038057,"STRATEGIC WEALTH PORTFOLIO (SWP)","UBS FINANCIAL SERVICES INC."
1038057,"DIVERSIFIED MANAGED ALLOCATIONS","WELLS FARGO ADVISORS, LLC"
1038057,"MANAGED ACCOUNT ACCESS","CHARLES SCHWAB & CO., INC."
1038057,"MANAGER SELECT PROGRAM","LPL FINANCIAL, LLC"
1038057,"MANAGED ACCOUNT COMMAND","LOCKWOOD ADVISORS, INC."
1038057,"CONSULTS PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1038057,"FIDUCIARY SERVICES PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1038057,"MANAGED ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT"
1038057,"ACCESS","UBS FINANCIAL SERVICES INC."
1038057,"INVESTMENT ADVISORY PROGRAM","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED AND MANAGED ACCOUNT ADVISORS LLC"
1038057,"MASTERS PROGRAM","WELLS FARGO ADVISORS, LLC"
1038057,"SELECT UMA PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1038057,"CLIENT SELECTED MANAGERS SERVICE","ROBERT W. BAIRD & CO. INCORPORATED"
1038057,"CONSULTING AND EVALUATION SERVICES PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1038057,"INVESTMENT CONSULTING","DEUTSCHE BANK SECURITIES INC."
1038057,"INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY SMITH BARNEY LLC"
1038057,"MANAGED ACCOUNT MARKETPLACE","CHARLES SCHWAB & CO., INC."
1038057,"MANAGED ACCOUNT PROGRAM","RBC CAPITAL MARKETS, LLC"
1038057,"MANAGED ACCOUNT SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1038057,"MANAGED ACOUNTS CONSULTING","UBS FINANCIAL SERVICES INC."
1038057,"OUTSIDE MANAGED PROGRAM","RAYMOND JAMES & ASSOCIATES, INC."
1038057,"PRIVATE ADVISOR NETWORK","WELLS FARGO ADVISORS, LLC"
1038057,"STRATEGIC PORTFOLIO ADVISOR SERVICE","MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED"
1038129,"JOURNEY PROGRAM (SMA/UMA MANAGER PROGRAM)","BLACKRIDGE ASSET MANAGEMENT LLC"
1038129,"APPROACH PROGRAM (THIRD PARTY STRATEGIST PROGRAM)","BLACKRIDGE ASSET MANAGEMENT LLC"
1038129,"ASCEND II PROGRAM","BLACKRIDGE ASSET MANAGEMENT LLC"
1038139,"SIMMONS CAPITAL GROUP WRAP PROGRAM","SIMMONS CAPITAL GROUP"
1027782,"DA DAVIDSON SEPARATE ACCOUNT MANAGEMENT PROGRAM","D.A. DAVIDSON AND COMPANY"
1027782,"MORGAN STANLEY CONSULTANT EVALUATION SERVICES PROGRAM","MORGAN STANLEY WEALTH MANAGEMENT"
1027782,"LPL MANAGER SELECT ACCOUNTS","LINSCO PRIVATE LEDGER"
1027782,"HIGHTOWER ADVISOR DIRECTED PROGRAM","HIGHTOWER ADVISORS, LLC"
1027782,"MORGAN STANLEY FIDUCIARY SERVICES PROGRAM","MORGAN STANLEY WEALTH MANAGEMENT"
1027782,"OPPENHEIMER STAR PROGRAM","OPPENHEIMER AND CO., INC."
1027782,"FIDELITY INVESTMENTS SEPARATE ACCOUNT NETWORK","FIDELITY BROKERAGE SVCS./NATIONAL FINANCIAL SVCS."
1027782,"STIFEL HORIZON PROGRAM","STIFEL NICOLAUS AND COMPANY, INC."
1027782,"SUNTRUST AMC ADVANTAGE PROGRAM","SUNTRUST INVESTMENT SERVICES, INC."
1027782,"TD AMERITRADE SEPARATE ACCOUNTS EXCHANGE","TD AMERITRADE"
1027782,"DA DAVIDSON MANAGED ACCOUNT CONSULTING PROGRAM","DA DAVIDSON"
1027782,"BAIRD ADVISORY CHOICE PROGRAM CLIENT SELECTED MANAGERS PROGRAM","ROBERT W. BAIRD AND COMPANY"
1027782,"MANAGED ACCOUNT COMMAND PLATFORM","BENJAMIN F. EDWARDS AND CO."
1027782,"LOCKWOOD SPONSORED PROGRAM","LOCKWOOD ADVISORS"
1027782,"LPL MANAGER ACCESS","LINSCO PRIVATE LEDGER"
1027782,"BOKCO3-CUSTOMIZED PORTFOLIO SOLUTIONS-SMA","BANK OF OKLAHOMA/BOSC"
1027782,"MORGAN STANLEY CONSULTING GROUP INVESTMENT MANAGEMENT SERVICES PROGRAM","MORGAN STANLEY WEALTH MANAGEMENT"
1027782,"WELLS FARGO PRIVATE ADVISOR NETWORK","WELLS FARGO"
1027782,"UBS FINANCIAL MANAGED ACCOUNTS CONSULTING PROGRAM","UBS FINANCIAL, INC."
1027782,"HAYS ADVISORY WRAP PROGRAM","HAYS ADVISORY, LLC"
1027782,"STIFEL OPPORTUNITY MANAGED ASSETS PROGRAM","STIFEL, NICOLAUS AND COMPANY, INC."
1027782,"RAYMOND JAMES CONSULTING SERVICES PROGRAM","RAYMOND JAMES CONSULTING SERVICES, INC."
1027782,"RBC DAIN RAUSCHER MANAGED ACCOUNTS PROGRAM","RBC DAIN RAUSCHER, INC."
1027782,"MERRILL LYNCH MANAGED ACCOUNTS SERVICES PROGRAM","MERRILL LYNCH"
1027782,"LPL BANK WEALTH PLATFORM","LINSCO PRIVATE LEDGER"
1038228,"GOLDMAN SACHS & CO. GLOBAL MANAGER STRATEGIES","GOLDMAN SACHS & CO."
1038228,"CITI PRIVATE BANK CES & FIDUCIARY SERVICES","CITI PRIVATE BANK"
1038228,"MORGAN STANLEY CES","MORGAN STANLEY"
1038228,"DEUTSCHE BANK CONSULTING DIRECT","DEUTSCHE BANK"
1038228,"UBS MANAGED ACCOUNT CONSULTING","UBS FINANCIAL SERVICES INC"
1038746,"ACCESS & SELECT","CHARLES SCHWAB & CO., INC."
1038746,"MANAGER SELECT","LINSCO/PRIVATE LEDGER CORP."
1038746,"ENVESTNET SEPARATE ACCOUNT PROGRAM","ENVESTNET ASSET MANAGEMENT, INC."
1038746,"CONSULTING SOLUTIONS","RBC WEALTH MANAGEMENT"
1038746,"FIDUCIARY SERVICES","MORGAN STANLEY SMITH BARNEY, LLC"
1038746,"MANAGED ACCOUNT LINK","LOCKWOOD ADVISORS, INC."
1038746,"CAAMS SELECT","CAPITAL ANALYSTS, INC."
1038746,"DMA","WELLS FARGO ADVISORS, LLC."
1038746,"STRATEGIC PORTFOLIO","WELLS FARGO BANK, N.A."
1038746,"MANAGER SELECTION PROGRAM","CITI PRIVATE BANK"
1028150,"RED CRANE WRAP PROGRAM","RED CRANE WEALTH MANAGEMENT, LLC"
1032765,"KING WEALTH MANAGEMENT WRAP PROGRAM","KING WEALTH MANAGEMENT GROUP, LLC"
1035404,"SAMALIN INVESTMENT COUNSEL WRAP PROGRAM","SAMALIN INVESTMENT COUNSEL, LLC"
1034884,"NEWTON INTERNATIONAL PRIVATE WEALTH ADR MODEL","BNY MELLON NA"
1034884,"UBS ACCESS PROGRAM","UBS"
1034884,"UBS STRATEGIC WEALTH","UBS"
1034884,"MORGAN STANLEY SMITH BARNEY FIDUCIARY SERVICES","MORGAN STANLEY SMITH BARNEY"
1034884,"CITIGROUP GLOBAL MARKETS INC.","CITIGROUP"
1034884,"MORGAN STANLEY SELECT UMA","MORGAN STANLEY"
1036373,"SECURIAN FREEDOM","SECURIAN FINANCIAL SERVICES INC"
1028376,"ASSET-BASED INVESTMENT MANAGEMENT PROGRAM","JANNEY MONTGOMERY SCOTT, LLC"
1028376,"CALLAN UMA PROGRAM (CALLAN-NATIXIS-UMA)","NGAM ADVISORS, L.P. AND CALLAN ASSOCIATES INC."
1028376,"FIDUCIARY SERVICES PROGRAM (LOCKWOOD-PERSHING FS)","CITIGROUP GLOBAL MARKETS INC."
1028376,"INVESTMENT MANAGEMENT SERVICE PROGRAM (IMS); CONSULTING GROUP INSTITUTIONAL SERVICES (CGIS)","MORGAN STANLEY SMITH BARNEY LLC/CITIGROUP GLOBAL MARKETS, INC."
1028376,"INSTITUTIONAL (IWS)","FIDELITY BROKERAGE SERVICES LLC AND NATIONAL FINANCIAL SERVICES LLC"
1028376,"THIRD PARTY MODELS PROGRAM (ENVESTNET-STRATEGIST-UMA)","ENVESTNET ASSET MANAGEMENT, INC."
1028376,"MANAGED ACCOUNT PROGRAM","SOUTH CAROLINA BANK & TRUST (SCBT)"
1028376,"MANAGED ACCOUNT PROGRAM","FIRST TENNESSEE BANK NATIONAL ASSOCIATION"
1028376,"MANAGED ACCOUNTS CONSULTING (MAC)","UBS FINANCIAL SERVICES, INC."
1028376,"CONSULTING DIRECT PROGRAM","DEUTSCHE BANK ALEX. BROWN DIVISION OF DEUTSCHE BANK SECURITIES INC."
1028376,"MANAGER ACCESS NETWORK (MAN)","LPL FINANCIAL LLC"
1028376,"MANAGER SELECT ACCOUNT","LPL FINANCIAL LLC AND AXA ADVISORS LLC"
1028376,"STIFEL OPPORTUNITY PROGRAM","STIFEL, NICOLAUS & COMPANY, INC."
1028376,"ACCESS PROGRAM","UBS FINANCIAL SERVICES, INC."
1028376,"STRATEGIC WEALTH PORTFOLIO PROGRAM (SWP)","UBS FINANCIAL SERVICES, INC."
1028376,"MASTERS MANAGERS INVESTMENT CONSULTING SERVICE","WELLS FARGO ADVISORS, LLC"
1028376,"MANAGED ACCOUNT UMA","ENVESTNET ASSET MANAGEMENT, INC."
1038363,"FIDELITY SEPARATE ACCOUNT NETWORK","FIDELITY"
1038363,"LOCKWOOD COMMAND PROGRAM","PERSHING BANK OF NEW YORK MELLON"
1038363,"ENVESTNET","ENVESTNET ASSET MANAGEMENT INC."
1038363,"AMERICAN PORTFOLIOS MANAGER'S CHOICE","AMERICAN PORTFOLIOS FINANCIAL SERVICES INC"
1038363,"BENJAMIN F. EDWARDS ESM ADVISORY PROGRAM","BENJAMIN F. EDWARDS INC."
1038363,"CHARLES SCHWAB MARKETPLACE","CHARLES SCHWAB CUSTODIANS"
1038392,"INSIGHT SECURITIES, INC. WRAP FEE PROGRAM","INSIGHT SECURITIES, INC."
1038392,"INSIGHT ELITE STRATEGIES WRAP PROGRAM","INSIGHT SECURITIES, INC."
1037222,"AMC FUND SELECT ADVISOR","SUNTRUST INVESTMENT SERVICES, INC."
1037222,"AMC FUND SELECT TACTICAL","SUNTRUST INVESTMENT SERVICES, INC"
1037222,"AMC PREMIER","SUNTRUST INVESTMENT SERVICES, INC."
1037222,"AMC PINNACLE","SUNTRUST INVESTMENT SERVICES, INC."
1037222,"AMC FUND SELECT TACTICAL FOCUS","SUNTRUST INVESTMENT SERVICES, INC."
1038427,"ACCESS PROGRAM","MORGAN STANLEY INC."
1038427,"ASSET MANAGEMENT CONSULTING PROGRAM","ENVESTNET ASSET MANAGEMENT, INC."
1038427,"ACCESS PROGRAM","CHARLES SCWAB & CO., INC."
1038427,"CONSULTING SERVICES PROGRAM","RAYMOND JAMES & ASSOCIATES, INC."
1038427,"CONSULTING GROUP SELECT UMA PROGRAM","CITIGROUP GLOBAL MARKETS, INC."
1038427,"GLOBAL MANAGER STRATEGIES PROGRAM","GOLDMAN, SACHS & CO."
1038427,"STRATEGIC WEALTH PORTFOLIOS PROGRAM","UBS FINANCIAL SERVICES, INC."
1038427,"STRATEGIC PORTFOLIO ACCOUNTS PROGRAM/PRIVATE ADVISOR PROGRAM","WELLS FARGO BANK, NATIONAL ASSOCIATION"
1038427,"MANAGED MONEY PROGRAM","LOCKWOOD ADVISORS, INC."
1038427,"MANAGER SELECT ACCOUNT PROGRAM","LPL FINANCIAL LLC"
1038427,"ACCESS PROGRAM/SWP PROGRAM","UBS FINANCIAL SERVICES, INC."
1038427,"FIDUCIARY SERVICES PROGRAM","CITIGROUP GLOBAL MARKETS, INC."
1038427,"SELECTS PROGRAM","CHARLES SCHWAB & CO., INC."
1038427,"MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL, INC."
1038427,"GFWM INVESTMENT ADVISORY PLATFORM (CSA ADVISORY AGREEMENT ACCOUNTS)","GENWORTH FINANCIAL WEALTH MANAGEMENT, INC. (ASSETMARK, INC.)"
1038427,"MANAGER ACCESS SELECT PROGRAM","LPL FINANCIAL LLC"
1038427,"GFWM INVESTMENT ADVISORY PLATFORM (IMSA ADVISORY AGREEMENT ACCOUNTS)","GENWORTH FINANCIAL WEALTH MANAGEMENT, INC. (ASSETMARK, INC.)"
1038427,"ACCESS ADVISORY (MDP)","UBS FINANCIAL SERVICES, INC."
1038427,"PRIVATE ADVISOR PROGRAM","WELLS FARGO ADVISORS, LLC"
1038427,"DYNAMIC ALLOCATION PORTFOLIOS UMA PROGRAM","CITIGROUP GLOBAL MARKETS, INC."
1038427,"ADVANTAGE MANAGERS PROGRAM","CITIGROUP GLOBAL MARKETS, INC."
1038427,"CONSULTING SOLUTIONS PROGRAM","RBC WEALTH MANAGEMENT, A DIVISION OF RBC CAPITAL MARKETS, LLC"
1038762,"SUMMIT ELITE","SUMMIT FINANCIAL GROUP"
1038762,"SUMMIT ELITE PLUS","SUMMIT FINANCIAL GROUP"
1038762,"PERSHING / ENVESTNET FEE BASED PROGRAMS","ENVESTNET"
1038762,"LOCKWOOD ASSET ALLOCATION PORTFOLIOS","SUMMIT FINANCIAL GROUP"
1038762,"LOCKWOOD INVESTMENT STRATEGIES","SUMMIT FINANCIAL GROUP"
1038762,"SUMMIT ADVISOR INVESTMENT MANAGEMENT (AIM)","SUMMIT FINANCIAL GROUP"
1038762,"SUMMIT ADVISOR INVESTMENT MANAGEMENT PLUS","SUMMIT FINANCIAL GROUP"
1038775,"HORIZON WEALTH MANAGEMENT'S WRAP FEE PROGRAM","HORIZON WEALTH MANAGEMENT, LLC"
1035631,"PRIVATELY MANAGED ACCOUNT PROGRAM","BPU INVESTMENT MANAGEMENT, INC."
1039836,"MANAGER OF MANAGERS PROGRAM","BRINKER CAPITAL, INC."
1039836,"MANAGERS SELECT ACCOUNT (MSA), PERSONAL WEALTH PORTFOLIOS (PWP)","LINSCO/PRIVATE LEDGER CORP."
1039836,"MANAGED ACCOUNT PROGRAM (MAP)","JANNEY MONTGOMERY SCOTT LLC"
1039836,"MAAPER, MACPER","LOCKWOOD ADVISORS, INC."
1039836,"SMA","FUNDQUEST, INC."
1039836,"STIFEL MANAGED ASSETS PROGRAM","STIFEL, NICOLAUS AND COMPANY, INC."
1039836,"MODEL PROVIDER","STEPHENS"
1039836,"MANAGED ACCOUNT PROGRAM","SEI"
1039836,"THIRD PARTY MODELS PROGRAM","ENVESTNET"
1039836,"UMA","PLACEMARK"
1039836,"MODEL ACCOUNT, STRATEGIC PORTFOLIO PROGRAM","WELLS FARGO"
1039836,"UBS ACCESS","UBS FINANCIAL SERVICES INC."
1039965,"CLS WRAP FEE PROGRAM","CLS INVESTMENTS, LLC"
1040183,"[RIA] WRAP FEE PROGRAM","[RIA] NEWCO LLC"
1040277,"CONSULTING EVALUATION SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1040277,"MAC","UBS FINANCIAL SERVICES"
1040277,"LIS","LOCKWOOD ADVISORS, INC."
1040277,"INVESTMENT MANAGEMENT SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1040277,"OPPENHEIMER  IAS","OPPENHEIMER"
1040277,"U.S. BANK","U.S. BANK"
1040277,"ACCESS","UBS FINANCIAL SERVICES"
1040277,"BRINKER CAPITAL","BRINKER CAPITAL"
1040277,"STAR","OPPENHEIMER & CO., INC."
1040277,"CHARLES SCHWAB ACCESS","CHARLES F. SCHWAB"
1040277,"FREESTONE CAPITAL","FREESTONE CAPITAL"
1040277,"D A DAVIDSON MANAGED ACCOUNTS","D A DAVIDSON"
1040277,"CHARLES SCHWAB SELECT","CHARLES F. SCHWAB"
1040277,"PRIVATE ADVISOR NETWORK","WELLS FARGO"
1040277,"ADVISER SELECT","DEUTSCHE BANK"
1040277,"PRUDENTIAL INVESTMENTS LLC","PRUDENTIAL INVESTMENTS LLC"
1040277,"ENVESTNET MARKETPLACE","ENVESTNET"
1040277,"MANAGED ACCOUNT PROGRAM","RBC"
1040277,"MANAGER ACCESS SELECT","LPL FINANCIAL"
1040277,"MANAGER SELECT","LPL FINANCIAL"
1040277,"FOLIODYNAMIX","FOLIODYNAMIX"
1040277,"SELECT UMA","MORGAN STANLEY WEALTH MANAGEMENT"
1040277,"MANAGED ASSETS PROGRAM","STIFEL NICOLAUS"
1040277,"STRATEGIC WEALTH PORTFOLIOS","UBS FINANCIAL SERVICES"
1040277,"BAIRD MANAGED ACCOUNTS","ROBERT W. BAIRD & CO. INC."
1040277,"PRUDENTIAL (RBC) MANAGED ACCOUNTS","PRUDENTIAL INVESTMENTS LLC"
1040277,"LOCKWOOD MANAGED ACCOUNT LINK","LOCKWOOD ADVISORS, INC."
1040277,"FIDUCIARY SERVICES","MORGAN STANLEY WEALTH MANAGEMENT"
1040277,"PERSONAL WEALTH PORTFOLIOS","LPL FINANCIAL"
1040277,"OSM PROGRAM","RAYMOND JAMES"
1040277,"HORIZON","STIFEL NICOLAUS"
1035800,"NORTHERN MERIDIAN ACCOUNT","NORTHERN TRUST SECURITIES, INC."
1037521,"BRINKER WRAP PROGRAM","BRINKER CAPITAL INC."
1037521,"RBC WRAP PROGRAM","RBC WEALTH MANAGEMENT"
1037521,"WELLS FARGO-SMA","WELLS FARGO ADVISORS"
1037521,"WELLS FARGO-MASTERS","WELLS FARGO ADVISORS"
1037521,"MORGAN STANLEY FS","MORGAN STANLEY"
1037521,"WRAP PROGRAM","CITI PRIVATE BANK"
1037521,"MORGAN STANLEY VISION","MORGAN STANLEY"
1037521,"OPPENHEIMER-IAS","OPPENHEIMER ASSET MANAGEMENT"
1037521,"OPPENHEIMER-STAR","OPPENHEIMER ASSET MANAGEMENT"
1037521,"UBS ACCESS","UBS CORPORATION"
1037521,"CONCORD WRAP PROGRAM","LPL FINANCIAL LLC'S CONCORD TRUST & WEALTH SOLUTIONS DIVISION"
1037521,"DEUTSCHE BANK-PMS","DEUTSCHE BANK PRIVATE BANKING"
1037521,"KEY-KIS","KEY PRIVATE BANK"
1037521,"LOCKWOOD-FIELDPOINT","LOCKWOOD INVESTMENTS"
1037521,"LPL WRAP PROGRAM","LPL FINANCIAL CORPORATION"
1041024,"SAM","WEALTH AND TAX ADVISORY"
1041024,"OUTSIDE MANAGED PROGRAM","RAYMOND JAMES"
1041024,"SEPARATE ACCOUNT NETWORK","FIDELITY INVESTMENTS"
1041669,"BPM (BAIRD PREFERRED MANAGERS)","ROBERT W. BAIRD & CO., INC."
1041978,"GALLACHER CAPITAL MANAGEMENT WRAP PROGRAM","GALLACHER CAPITAL MANAGEMENT, LLC"
1041151,"THE OPTIMIZED PORTFOLIO SYSTEM (TOPS) CORE","VALMARK ADVISERS, INC"
1041151,"THE OPTIMIZED PORTFOLIO SYSTEM (TOPS)","VALMARK ADVISERS, INC."
1030716,"SAM","WEALTH AND TAX ADVISORY"
